user_id	ndcg@10
0	0.5181001594748443
1	0.7167674835027339
2	1.0
3	0.9266360779006401
4	0.8572048559638628
5	0.8899541168509599
6	1.0
7	0.84860265890399
8	0.7353797772725617
9	1.0
10	0.9363792118010483
11	0.5716349530699038
12	0.8165901947515999
13	0.8115558478722846
14	0.702728403557943
15	0.914856882358379
16	0.6429235234036081
17	0.8521705090845474
18	0.8611375561264454
19	0.7471589728148227
20	0.835780413693672
21	0.3913817611255761
22	0.7877736340270854
23	0.6777277508780454
24	0.914856882358379
25	0.7264127302306637
26	0.6851198693323691
27	0.9305687780632227
28	0.6214011939609386
29	0.715550648768261
30	0.8603818544462509
31	0.8899541168509599
32	0.9052116356304493
33	0.8611375561264454
34	0.8236998933965709
35	1.0
36	0.8572048559638628
37	0.9216017310213247
38	1.0
39	0.866947989864271
40	0.7167674835027339
41	1.0
42	0.8643145546088337
43	0.8389574121760602
44	0.9052116356304493
45	1.0
46	0.914856882358379
47	0.8553475075669357
48	1.0
49	0.6185197008414421
50	0.8482378089219645
51	0.7162874455029682
52	0.866947989864271
53	0.866947989864271
54	0.7827392871477702
55	0.6816808362189438
56	0.9052116356304493
57	1.0
58	0.9363792118010483
59	0.914856882358379
60	1.0
61	0.5309999066793252
62	0.7975167679274937
63	0.933745776545611
64	0.7167674835027339
65	0.6874708847784536
66	0.8236998933965709
67	0.702728403557943
68	0.8205228949141826
69	0.7663491917568946
70	0.9266360779006401
71	0.8611375561264454
72	0.5559026721867443
73	0.9216017310213247
74	0.8415908474314976
75	0.5637884576902256
76	0.8701249883466593
77	1.0
78	0.6555476069276601
79	0.6378891765242928
80	0.857980942822373
81	0.9266360779006401
82	0.7534494445524138
83	0.8200685179888283
84	1.0
85	0.9363792118010483
86	0.7381919257729245
87	0.8205228949141826
88	0.8512360941594274
89	1.0
90	0.7411902110103873
91	0.7162874455029682
92	0.5181001594748443
93	0.914856882358379
94	1.0
95	0.7788065869851872
96	0.77523873680463
97	0.9052116356304493
98	0.8701249883466593
99	0.9305687780632227
100	0.8263333286520083
101	0.6804503724350792
102	0.914856882358379
103	0.5462574254588145
104	0.7799082337019199
105	0.8512360941594274
106	0.6090726157997783
107	0.8115558478722846
108	0.8115558478722846
109	0.914856882358379
110	0.6830838076905166
111	0.804810999209339
112	0.8512360941594274
113	0.804810999209339
114	1.0
115	1.0
116	0.6214990811334173
117	1.0
118	0.8200685179888283
119	0.8630152897016883
120	0.5774250016294136
121	0.9305687780632227
122	1.0
123	0.7799082337019199
124	0.6156886473955918
125	1.0
126	0.4825387500873843
127	0.8603818544462509
128	1.0
129	1.0
130	0.933745776545611
131	0.7799082337019199
132	0.6293644814585829
133	0.7162874455029682
134	0.914856882358379
135	0.8205228949141826
136	0.8165901947515999
137	0.611755947233009
138	0.78180487222265
139	0.9052116356304493
140	0.7951657524814092
141	0.6947651160602989
142	1.0
143	0.8643145546088337
144	1.0
145	0.7162874455029682
146	0.9305687780632227
147	0.8899541168509599
148	0.8521705090845474
149	0.8263333286520083
150	0.5305455297539706
151	0.933745776545611
152	0.756902106715231
153	0.741670249010153
154	0.8643145546088337
155	0.7759944384848244
156	0.6437684113853992
157	0.6698623505528798
158	0.8389574121760602
159	0.7183424120903081
160	0.7975167679274937
161	0.804810999209339
162	0.8899541168509599
163	0.7534494445524138
164	0.9052116356304493
165	1.0
166	0.826813366651774
167	0.8572048559638628
168	0.6851198693323691
169	0.84860265890399
170	1.0
171	0.8512360941594274
172	0.7104770117651426
173	0.7799082337019199
174	0.9305687780632227
175	0.8263333286520083
176	0.9216017310213247
177	0.7799082337019199
178	0.7799082337019199
179	1.0
180	0.8572048559638628
181	0.5056427642465515
182	0.33788625765431984
183	0.7162874455029682
184	1.0
185	0.9216017310213247
186	0.9052116356304493
187	0.8611375561264454
188	0.4990267326507382
189	0.8701249883466593
190	0.9305687780632227
191	0.9216017310213247
192	0.693761356516045
193	1.0
194	1.0
195	0.8521705090845474
196	0.7116179486056782
197	1.0
198	0.7967610662472993
199	0.7573821447149967
200	0.933745776545611
201	0.914856882358379
202	0.8482378089219645
203	1.0
204	0.6046855387118412
205	0.933745776545611
206	0.8899541168509599
207	0.7702043899253147
208	0.933745776545611
209	0.9305687780632227
210	1.0
211	0.9266360779006401
212	0.8603818544462509
213	1.0
214	0.914856882358379
215	0.7510916729774053
216	0.8200685179888283
217	0.7948833326720564
218	0.933745776545611
219	0.9216017310213247
220	0.9266360779006401
221	0.7917063341896681
222	0.7877736340270854
223	0.7573821447149967
224	0.8236998933965709
225	0.8611375561264454
226	0.5181001594748443
227	0.8643145546088337
228	0.8364586133797037
229	0.9266360779006401
230	0.7778721720600673
231	1.0
232	0.914856882358379
233	0.804810999209339
234	0.8701249883466593
235	0.6555476069276601
236	0.5113553108118986
237	1.0
238	1.0
239	0.8415908474314976
240	0.8611375561264454
241	0.914856882358379
242	0.7799082337019199
243	0.9266360779006401
244	0.9305687780632227
245	0.9052116356304493
246	0.9216017310213247
247	1.0
248	0.48331483694589444
249	0.9216017310213247
250	0.6947651160602989
251	0.6698623505528798
252	0.7100226348397882
253	0.6363762929310753
254	0.8115558478722846
255	0.7183424120903081
256	0.8364586133797037
257	0.7136540102475308
258	0.7819835854675755
259	0.8165901947515999
260	0.9052116356304493
261	0.8611375561264454
262	0.933745776545611
263	0.7948833326720564
264	0.9363792118010483
265	1.0
266	0.6879509227782195
267	0.7799082337019199
268	0.772837825180752
269	0.9266360779006401
270	0.7411902110103873
271	0.7819835854675755
272	0.7778721720600673
273	0.9266360779006401
274	1.0
275	0.7015099647232446
276	0.8165901947515999
277	0.8512360941594274
278	0.5088197627289398
279	1.0
280	0.7951657524814092
281	0.841492960259019
282	0.857980942822373
283	0.8236998933965709
284	0.7453016244178956
285	1.0
286	1.0
287	0.9305687780632227
288	1.0
289	0.84860265890399
290	0.9216017310213247
291	0.7877736340270854
292	0.5430029249822634
293	1.0
294	0.9216017310213247
295	0.8611375561264454
296	1.0
297	0.7759944384848244
298	0.7600791051976192
299	0.6285108926059098
300	0.6163668470816234
301	0.6402900881481708
302	0.7759944384848244
303	0.933745776545611
304	0.8611375561264454
305	0.725452110735279
306	1.0
307	1.0
308	0.7720617383222417
309	0.8512360941594274
310	0.866947989864271
311	0.8630152897016883
312	0.7381919257729245
313	0.5469356251448461
314	1.0
315	0.9266360779006401
316	0.9266360779006401
317	0.7827392871477702
318	0.8553475075669357
319	0.8701249883466593
320	0.8899541168509599
321	0.9266360779006401
322	1.0
323	0.6812060741152737
324	0.5933607200949346
325	0.6410457898283652
326	0.5847192329112588
327	0.933745776545611
328	0.8389574121760602
329	0.835780413693672
330	0.7799082337019199
331	0.9266360779006401
332	1.0
333	0.7951657524814092
334	0.7630946912803436
335	0.77523873680463
336	1.0
337	0.9052116356304493
338	0.9363792118010483
339	1.0
340	0.6410457898283652
341	1.0
342	1.0
343	0.866947989864271
344	0.5750739861833288
345	0.7917063341896681
346	1.0
347	0.78180487222265
348	0.7670273914429264
349	0.9216017310213247
350	0.7183424120903081
351	0.8643145546088337
352	0.7503359712972109
353	0.8611375561264454
354	1.0
355	0.8364586133797037
356	0.7015099647232446
357	0.84860265890399
358	0.5309999066793252
359	0.7630946912803436
360	0.6749359875559983
361	0.933745776545611
362	0.84860265890399
363	1.0
364	0.914856882358379
365	0.933745776545611
366	0.8572048559638628
367	0.8603818544462509
368	0.8454256604216017
369	0.9305687780632227
370	1.0
